SEASON,SUBBASIN,NAME,ISO_TIME,i_lat,LAT,i_lon,LON,DIST2LAND,LANDFALL,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS
2016,NA,JULIA,9/14/2016 6:00,0,30.5,18,-81.7,0,0,TS,40,1011,0
2016,NA,JULIA,9/14/2016 9:00,0,30.9148,18,-81.6749,0,0,TS,40,1011,0
2016,NA,MATTHEW,10/6/2016 18:00,5,25.7,21,-78.3,69,69,HU,120,937,4
2016,NA,MATTHEW,10/6/2016 21:00,4,26.1999,21,-78.6579,136,99,HU,117,937,4
2016,NA,MATTHEW,10/7/2016 0:00,4,26.7,20,-79,99,72,HU,115,937,4
2016,NA,MATTHEW,10/7/2016 3:00,3,27.185,20,-79.3578,72,63,HU,112,938,3
2016,NA,MATTHEW,10/7/2016 6:00,3,27.7,20,-79.7,67,53,HU,110,939,3
2016,NA,MATTHEW,10/7/2016 9:00,2,28.315,19,-80.0224,53,31,HU,107,941,3
2016,NA,MATTHEW,10/7/2016 12:00,2,28.9,19,-80.3,44,36,HU,105,944,3
2016,NA,MATTHEW,10/7/2016 15:00,1,29.315,19,-80.5526,36,36,HU,102,945,3
2016,NA,MATTHEW,10/7/2016 18:00,1,29.7,19,-80.7,49,49,HU,100,946,3
2016,NA,MATTHEW,10/7/2016 21:00,0,30.1925,19,-80.6806,68,68,HU,97,947,3
2016,NA,MATTHEW,10/8/2016 0:00,0,30.7,19,-80.6,76,70,HU,95,949,2
2017,MM,BEATRIZ,6/1/2017 18:00,15,15.1,3,-96.9,64,30,TS,40,1001,0
2017,MM,BEATRIZ,6/1/2017 21:00,15,15.3775,3,-96.7575,30,0,TS,40,1001,0
2017,MM,BEATRIZ,6/2/2017 0:00,15,15.7,3,-96.6,0,0,TS,40,1001,0
2017,MM,BEATRIZ,6/2/2017 3:00,14,16.0075,3,-96.4476,0,0,TS,35,1003,0
2017,MM,BEATRIZ,6/2/2017 6:00,14,16.3,3,-96.3,0, ,TD,30,1006,-1
2017,MM,CALVIN,6/12/2017 3:00,15,15.065,5,-94.9425,114,99,TD,30,1006,-1
2017,MM,CALVIN,6/12/2017 6:00,15,15.2,4,-95,99,84,TD,30,1006,-1
2017,MM,CALVIN,6/12/2017 9:00,15,15.3075,4,-95.0925,84,70,TD,30,1006,-1
2017,MM,CALVIN,6/12/2017 12:00,15,15.4,4,-95.2,70,56,TD,30,1006,-1
2017,MM,CALVIN,6/12/2017 15:00,15,15.4925,4,-95.2925,56,44,TD,32,1005,-1
2017,MM,CALVIN,6/12/2017 18:00,15,15.6,4,-95.4,44,30,TS,35,1005,0
2017,MM,CALVIN,6/12/2017 21:00,15,15.7425,4,-95.535,30,0,TS,37,1004,0
2017,MM,CALVIN,6/13/2017 0:00,15,15.9,4,-95.7,0,0,TS,40,1004,0
2017,MM,CALVIN,6/13/2017 3:00,14,16.0525,4,-95.8924,0,0,TS,35,1005,0
2017,MM,CALVIN,6/13/2017 6:00,14,16.2,3,-96.1,0, ,TD,30,1007,-1
2017,GM,CINDY,6/19/2017 18:00,7,23.6,11,-88.6,234,234,DB,35,1003,-3
2017,GM,CINDY,6/19/2017 21:00,7,23.8051,11,-88.8973,258,258,DB,35,1001,-3
2017,GM,CINDY,6/20/2017 0:00,6,24,10,-89.2,286,286,DB,35,1000,-3
2017,GM,CINDY,6/20/2017 3:00,6,24.185,10,-89.5077,315,315,DB,35,999,-3
2017,GM,CINDY,6/20/2017 6:00,6,24.4,10,-89.8,346,346,DB,35,999,-3
2017,GM,CINDY,6/20/2017 9:00,6,24.685,9,-90.0725,388,388,DB,37,998,-3
2017,GM,CINDY,6/20/2017 12:00,5,25,9,-90.3,426,424,DB,40,997,-3
2017,GM,CINDY,6/20/2017 15:00,5,25.2999,9,-90.4652,424,390,DB,42,996,-3
2017,GM,CINDY,6/20/2017 18:00,5,25.6,9,-90.6,390,357,TS,45,996,0
2017,GM,CINDY,6/20/2017 21:00,5,25.8999,9,-90.7278,357,323,TS,47,995,0
2017,GM,CINDY,6/21/2017 0:00,4,26.2,9,-90.9,323,290,TS,50,995,0
2017,GM,CINDY,6/21/2017 3:00,4,26.5074,8,-91.1625,291,261,TS,50,994,0
2017,GM,CINDY,6/21/2017 6:00,4,26.8,8,-91.5,263,247,TS,50,994,0
2017,GM,CINDY,6/21/2017 9:00,3,27.0576,8,-91.8926,243,237,TS,50,993,0
2017,GM,CINDY,6/21/2017 12:00,3,27.3,7,-92.3,242,225,TS,50,993,0
2017,GM,CINDY,6/21/2017 15:00,3,27.535,7,-92.6802,226,201,TS,47,993,0
2017,GM,CINDY,6/21/2017 18:00,3,27.8,6,-93,201,177,TS,45,993,0
2017,GM,CINDY,6/21/2017 21:00,2,28.1199,6,-93.2376,177,139,TS,45,992,0
2017,GM,CINDY,6/22/2017 0:00,2,28.5,6,-93.4,139,115,TS,45,992,0
2017,GM,CINDY,6/22/2017 3:00,2,28.7354,6,-93.4589,115,48,TS,45,991,0
2017,GM,CINDY,6/22/2017 6:00,1,29.4,6,-93.6,38,0,TS,45,991,0
2017,GM,CINDY,6/22/2017 7:00,1,29.8,6,-93.7,0,0,TS,45,991,0
2017,NA,CINDY,6/22/2017 9:00,0,30.2544,6,-93.8016,0,0,TS,43,991,0
2017,NA,CINDY,6/22/2017 12:00,0,30.5,6,-93.8,0,0,TS,40,993,0
2017,GM,EMILY,7/30/2017 18:00,2,28.4,14,-85.4,145,145,TD,30,1009,-1
2017,GM,EMILY,7/30/2017 21:00,2,28.1928,15,-84.9871,167,167,TD,32,1008,-1
2017,GM,EMILY,7/31/2017 0:00,2,28,15,-84.6,167,137,TS,35,1008,0
2017,GM,EMILY,7/31/2017 3:00,3,27.8348,15,-84.2502,137,100,TS,37,1007,0
2017,GM,EMILY,7/31/2017 6:00,3,27.7,16,-83.9,100,67,TS,40,1006,0
2017,GM,EMILY,7/31/2017 9:00,3,27.5721,16,-83.5144,67,44,TS,42,1004,0
2017,GM,EMILY,7/31/2017 12:00,3,27.5,16,-83.1,44,9,TS,45,1003,0
2017,GM,EMILY,7/31/2017 14:45,3,27.5,17,-82.7,9,9,TS,50,1001,0
2017,GM,EMILY,7/31/2017 15:00,3,27.5,17,-82.6624,9,0,TS,48,1001,0
2017,NA,EMILY,7/31/2017 18:00,3,27.5,17,-82.2,0,0,TS,35,1005,0
2017,NA,EMILY,7/31/2017 21:00,3,27.4792,18,-81.7475,0,0,TS,32,1005,-1
2017,NA,EMILY,8/1/2017 0:00,3,27.5,18,-81.3,0,0,TD,30,1006,-1
2017,NA,EMILY,8/1/2017 3:00,3,27.5824,19,-80.8496,0,0,TD,30,1007,-1
2017,NA,EMILY,8/1/2017 6:00,3,27.8,19,-80.4,9,9,TD,30,1008,-1
2017,NA,EMILY,8/1/2017 9:00,2,28.1974,20,-79.9501,59,59,TD,30,1009,-1
2017,NA,EMILY,8/1/2017 12:00,2,28.7,20,-79.5,100,100,TD,30,1010,-1
2017,NA,EMILY,8/1/2017 15:00,1,29.1926,20,-79.0201,165,165,TD,30,1010,-1
2017,NA,EMILY,8/1/2017 18:00,1,29.7,21,-78.6,227,227,TD,30,1010,-1
2017,NA,EMILY,8/1/2017 21:00,0,30.2024,21,-78.3101,279,277,TD,30,1010,-1
2017,NA,EMILY,8/2/2017 0:00,0,30.7,21,-78.1,277, ,LO,30,1011,-3
2017,CS,FRANKLIN,8/6/2017 18:00,15,15.5,18,-81.5,180,139,LO,30,1008,-3
2017,CS,FRANKLIN,8/6/2017 21:00,15,15.803,17,-82.1271,139,116,LO,32,1007,-3
2017,CS,FRANKLIN,8/7/2017 0:00,14,16.1,17,-82.7,116,109,TS,35,1006,0
2017,CS,FRANKLIN,8/7/2017 3:00,14,16.3923,16,-83.1802,123,116,TS,37,1005,0
2017,CS,FRANKLIN,8/7/2017 6:00,14,16.7,16,-83.6,125,123,TS,40,1004,0
2017,CS,FRANKLIN,8/7/2017 9:00,13,17.0423,15,-84.0002,138,138,TS,42,1003,0
2017,CS,FRANKLIN,8/7/2017 12:00,13,17.4,15,-84.4,170,170,TS,45,1002,0
2017,CS,FRANKLIN,8/7/2017 15:00,13,17.7497,15,-84.8128,201,201,TS,47,1000,0
2017,CS,FRANKLIN,8/7/2017 18:00,12,18.1,14,-85.3,246,184,TS,50,999,0
2017,CS,FRANKLIN,8/7/2017 21:00,12,18.4705,14,-85.8937,184,104,TS,50,997,0
2017,CS,FRANKLIN,8/8/2017 0:00,12,18.8,13,-86.6,104,21,TS,50,995,0
2017,CS,FRANKLIN,8/8/2017 3:00,11,19.0541,12,-87.4378,15,0,TS,50,995,0
2017,CS,FRANKLIN,8/8/2017 3:45,11,19.1,12,-87.6,0,0,TS,50,995,0
2017,NA,FRANKLIN,8/8/2017 6:00,11,19.2,12,-87.9,0,0,TS,50,996,0
2017,NA,FRANKLIN,8/8/2017 9:00,11,19.3916,11,-88.384,0,0,TS,45,997,0
2017,NA,FRANKLIN,8/8/2017 12:00,11,19.6,11,-88.9,0,0,TS,40,998,0
2017,NA,FRANKLIN,8/8/2017 15:00,11,19.7572,10,-89.3427,0,0,TS,37,998,0
2017,NA,FRANKLIN,8/8/2017 18:00,11,19.9,10,-89.8,0,0,TS,35,999,0
2017,NA,FRANKLIN,8/8/2017 21:00,10,20.0573,9,-90.32,0,0,TS,37,997,0
2017,GM,FRANKLIN,8/9/2017 0:00,10,20.2,9,-90.9,41,41,TS,40,996,0
2017,GM,FRANKLIN,8/9/2017 3:00,10,20.3376,8,-91.5498,104,104,TS,47,995,0
2017,GM,FRANKLIN,8/9/2017 6:00,10,20.4,7,-92.2,175,175,TS,55,994,0
2017,GM,FRANKLIN,8/9/2017 9:00,10,20.3147,7,-92.7654,190,183,TS,57,990,0
2017,GM,FRANKLIN,8/9/2017 12:00,10,20.2,6,-93.3,189,189,TS,60,987,0
2017,GM,FRANKLIN,8/9/2017 15:00,10,20.1773,6,-93.8499,212,187,TS,62,985,0
2017,GM,FRANKLIN,8/9/2017 18:00,10,20.2,5,-94.4,187,162,HU,65,984,1
2017,GM,FRANKLIN,8/9/2017 21:00,10,20.2802,5,-94.9315,162,104,HU,70,982,1
2017,GM,FRANKLIN,8/10/2017 0:00,10,20.3,4,-95.5,104,38,HU,75,981,1
2017,GM,FRANKLIN,8/10/2017 3:00,10,20.0945,3,-96.1664,30,0,HU,72,986,1
2017,GM,FRANKLIN,8/10/2017 5:00,10,20,3,-96.6,0,0,HU,70,990,1
2017,NA,FRANKLIN,8/10/2017 6:00,10,20,3,-96.8,0,0,TS,60,991,0
2017,NA,FRANKLIN,8/10/2017 9:00,11,19.9379,2,-97.5003,0,0,TS,42,995,0
2017,NA,FRANKLIN,8/10/2017 12:00,11,19.8,1,-98.3,0, ,TD,25,1000,-1
2017,CS,HARVEY,8/21/2017 0:00,15,15.1,21,-78.6,327,324,WV,25,1007,-3
2017,CS,HARVEY,8/21/2017 3:00,15,15.3771,20,-79.5352,334,300,WV,25,1007,-3
2017,CS,HARVEY,8/21/2017 6:00,15,15.7,19,-80.5,289,213,WV,25,1008,-3
2017,CS,HARVEY,8/21/2017 9:00,14,16.027,18,-81.4855,204,162,WV,25,1008,-3
2017,CS,HARVEY,8/21/2017 12:00,14,16.4,17,-82.5,156,140,WV,25,1008,-3
2017,CS,HARVEY,8/21/2017 15:00,14,16.8499,16,-83.5648,134,134,WV,25,1008,-3
2017,CS,HARVEY,8/21/2017 18:00,13,17.3,15,-84.6,157,156,WV,25,1008,-3
2017,CS,HARVEY,8/21/2017 21:00,13,17.6721,14,-85.5529,201,149,WV,25,1008,-3
2017,CS,HARVEY,8/22/2017 0:00,12,18,13,-86.4,149,71,WV,25,1008,-3
2017,CS,HARVEY,8/22/2017 3:00,12,18.2922,12,-87.1604,62,0,WV,25,1008,-3
2017,NA,HARVEY,8/22/2017 6:00,12,18.6,12,-87.8,0,0,WV,25,1009,-3
2017,NA,HARVEY,8/22/2017 9:00,12,18.9996,11,-88.3376,0,0,WV,25,1009,-3
2017,NA,HARVEY,8/22/2017 12:00,11,19.4,11,-88.8,0,0,WV,25,1010,-3
2017,NA,HARVEY,8/22/2017 15:00,11,19.7223,10,-89.2503,0,0,WV,25,1010,-3
2017,NA,HARVEY,8/22/2017 18:00,10,20,10,-89.7,0,0,LO,25,1010,-3
2017,NA,HARVEY,8/22/2017 21:00,10,20.265,9,-90.2001,0,0,LO,25,1009,-3
2017,GM,HARVEY,8/23/2017 0:00,10,20.5,9,-90.7,20,20,LO,25,1009,-3
2017,GM,HARVEY,8/23/2017 3:00,10,20.6999,8,-91.1727,76,76,LO,25,1008,-3
2017,GM,HARVEY,8/23/2017 6:00,10,20.9,8,-91.6,122,122,LO,25,1008,-3
2017,GM,HARVEY,8/23/2017 9:00,9,21.165,7,-92.0098,171,171,LO,27,1007,-3
2017,GM,HARVEY,8/23/2017 12:00,9,21.4,7,-92.3,208,208,TD,30,1006,-1
2017,GM,HARVEY,8/23/2017 15:00,9,21.5074,7,-92.3952,221,221,TD,32,1005,-1
2017,GM,HARVEY,8/23/2017 18:00,9,21.6,7,-92.4,224,224,TS,35,1005,0
2017,GM,HARVEY,8/23/2017 21:00,9,21.755,7,-92.45,240,240,TS,37,1004,0
2017,GM,HARVEY,8/24/2017 0:00,8,22,7,-92.5,248,248,TS,40,1003,0
2017,GM,HARVEY,8/24/2017 3:00,8,22.3624,7,-92.5203,269,269,TS,45,1000,0
2017,GM,HARVEY,8/24/2017 6:00,8,22.8,7,-92.6,303,303,TS,50,997,0
2017,GM,HARVEY,8/24/2017 9:00,7,23.2576,7,-92.8198,355,355,TS,55,991,0
2017,GM,HARVEY,8/24/2017 12:00,7,23.7,6,-93.1,408,408,TS,60,986,0
2017,GM,HARVEY,8/24/2017 15:00,6,24.0723,6,-93.3278,427,386,TS,65,982,1
2017,GM,HARVEY,8/24/2017 18:00,6,24.4,6,-93.6,386,337,HU,70,978,1
2017,GM,HARVEY,8/24/2017 21:00,6,24.7076,6,-93.985,337,289,HU,75,975,1
2017,GM,HARVEY,8/25/2017 0:00,5,25,5,-94.4,289,252,HU,80,973,1
2017,GM,HARVEY,8/25/2017 3:00,5,25.2924,5,-94.7578,243,204,HU,85,969,2
2017,GM,HARVEY,8/25/2017 6:00,5,25.6,4,-95.1,204,170,HU,90,966,2
2017,GM,HARVEY,8/25/2017 9:00,5,25.935,4,-95.4651,160,133,HU,92,957,2
2017,GM,HARVEY,8/25/2017 12:00,4,26.3,4,-95.8,133,123,HU,95,949,2
2017,GM,HARVEY,8/25/2017 15:00,4,26.6999,3,-96.0652,126,108,HU,100,946,3
2017,GM,HARVEY,8/25/2017 18:00,3,27.1,3,-96.3,108,67,HU,105,943,3
2017,GM,HARVEY,8/25/2017 21:00,3,27.4875,3,-96.5806,67,34,HU,110,942,3
2017,GM,HARVEY,8/26/2017 0:00,3,27.8,3,-96.8,34,11,HU,115,941,4
2017,GM,HARVEY,8/26/2017 3:00,2,28,3,-96.9,11,0,HU,115,937,4
2017,GM,HARVEY,8/26/2017 6:00,2,28.2,2,-97.1,0,0,HU,105,948,3
2017,NA,HARVEY,8/26/2017 9:00,2,28.4534,2,-97.2205,0,0,HU,85,963,2
2017,NA,HARVEY,8/26/2017 12:00,2,28.7,2,-97.3,0,0,HU,65,978,1
2017,NA,HARVEY,8/26/2017 15:00,2,28.8725,2,-97.4225,0,0,HU,57,984,0
2017,NA,HARVEY,8/26/2017 18:00,1,29,2,-97.5,0,0,TS,50,991,0
2017,NA,HARVEY,8/26/2017 21:00,1,29.115,2,-97.4501,0,0,TS,47,993,0
2017,NA,HARVEY,8/27/2017 0:00,1,29.2,2,-97.4,0,0,TS,45,995,0
2017,NA,HARVEY,8/27/2017 3:00,1,29.28,2,-97.4999,0,0,TS,42,996,0
2017,NA,HARVEY,8/27/2017 6:00,1,29.3,2,-97.6,0,0,TS,40,998,0
2017,NA,HARVEY,8/27/2017 9:00,1,29.215,2,-97.5875,0,0,TS,37,998,0
2017,NA,HARVEY,8/27/2017 12:00,1,29.1,2,-97.5,0,0,TS,35,998,0
2017,NA,HARVEY,8/27/2017 15:00,1,29.05,2,-97.3726,0,0,TS,35,998,0
2017,NA,HARVEY,8/27/2017 18:00,1,29,2,-97.2,0,0,TS,35,998,0
2017,NA,HARVEY,8/27/2017 21:00,2,28.9075,2,-97,0,0,TS,35,997,0
2017,NA,HARVEY,8/28/2017 0:00,2,28.8,3,-96.8,0,0,TS,35,997,0
2017,GM,HARVEY,8/28/2017 3:00,2,28.6925,3,-96.6425,0,0,TS,37,997,0
2017,GM,HARVEY,8/28/2017 6:00,2,28.6,3,-96.5,0,0,TS,40,997,0
2017,GM,HARVEY,8/28/2017 9:00,2,28.5425,3,-96.3501,9,0,TS,40,997,0
2017,GM,HARVEY,8/28/2017 12:00,2,28.5,3,-96.2,0,0,TS,40,997,0
2017,GM,HARVEY,8/28/2017 15:00,2,28.4574,3,-96.0651,9,9,TS,40,997,0
2017,GM,HARVEY,8/28/2017 18:00,2,28.4,4,-95.9,24,24,TS,40,997,0
2017,GM,HARVEY,8/28/2017 21:00,2,28.3001,4,-95.6574,44,44,TS,40,996,0
2017,GM,HARVEY,8/29/2017 0:00,2,28.2,4,-95.4,73,73,TS,40,996,0
2017,GM,HARVEY,8/29/2017 3:00,2,28.1274,4,-95.1925,91,91,TS,40,996,0
2017,GM,HARVEY,8/29/2017 6:00,2,28.1,4,-95,97,97,TS,40,996,0
2017,GM,HARVEY,8/29/2017 9:00,2,28.12,5,-94.8,106,101,TS,40,995,0
2017,GM,HARVEY,8/29/2017 12:00,2,28.2,5,-94.6,106,103,TS,40,995,0
2017,GM,HARVEY,8/29/2017 15:00,2,28.3275,5,-94.4,110,102,TS,42,994,0
2017,GM,HARVEY,8/29/2017 18:00,2,28.5,5,-94.2,112,106,TS,45,993,0
2017,GM,HARVEY,8/29/2017 21:00,2,28.685,6,-93.985,106,89,TS,45,993,0
2017,GM,HARVEY,8/30/2017 0:00,2,28.9,6,-93.8,89,78,TS,45,994,0
2017,GM,HARVEY,8/30/2017 3:00,1,29.062,6,-93.6984,67,38,TS,42,992,0
2017,GM,HARVEY,8/30/2017 6:00,1,29.4,6,-93.6,38,0,TS,40,990,0
2017,GM,HARVEY,8/30/2017 8:00,1,29.8,6,-93.5,0,0,TS,40,991,0
2017,NA,HARVEY,8/30/2017 9:00,1,29.9243,6,-93.4675,0,0,TS,40,991,0
2017,NA,HARVEY,8/30/2017 12:00,0,30.1,6,-93.4,0,0,TS,40,992,0
2017,NA,HARVEY,8/30/2017 15:00,0,30.3312,6,-93.2777,0,0,TS,37,994,0
2017,NA,HARVEY,8/30/2017 18:00,0,30.6,6,-93.1,0,0,TS,35,996,0
2017,NA,HARVEY,8/30/2017 21:00,0,30.9426,7,-92.8577,0,0,TS,32,997,-1
2017,NA,IRMA,9/9/2017 6:00,8,22.4,21,-78.3,15,11,HU,130,930,4
2017,NA,IRMA,9/9/2017 9:00,8,22.533,21,-78.7864,22,22,HU,120,935,4
2017,NA,IRMA,9/9/2017 12:00,8,22.7,20,-79.3,23,11,HU,110,941,3
2017,NA,IRMA,9/9/2017 15:00,8,22.8999,20,-79.7724,15,10,HU,102,939,3
2017,NA,IRMA,9/9/2017 18:00,7,23.1,19,-80.2,22,22,HU,95,938,2
2017,NA,IRMA,9/9/2017 21:00,7,23.2574,19,-80.5876,33,33,HU,97,935,3
2017,NA,IRMA,9/10/2017 0:00,7,23.4,19,-80.9,44,44,HU,100,932,3
2017,NA,IRMA,9/10/2017 3:00,7,23.5124,18,-81.1377,49,45,HU,107,931,3
2017,NA,IRMA,9/10/2017 6:00,7,23.7,18,-81.3,67,67,HU,115,930,4
2017,NA,IRMA,9/10/2017 9:00,6,24.016,18,-81.4389,101,78,HU,115,930,4
2017,NA,IRMA,9/10/2017 12:00,6,24.5,18,-81.5,78,60,HU,115,931,4
2017,NA,IRMA,9/10/2017 13:00,6,24.7,18,-81.5,60,37,HU,115,931,4
2017,GM,IRMA,9/10/2017 15:00,5,25.0646,18,-81.5707,41,33,HU,109,932,3
2017,GM,IRMA,9/10/2017 18:00,5,25.6,18,-81.7,33,0,HU,100,936,3
2017,GM,IRMA,9/10/2017 19:30,5,25.9,18,-81.7,0,0,HU,100,936,3
2017,NA,IRMA,9/10/2017 21:00,4,26.1945,18,-81.6865,0,0,HU,93,938,2
2017,NA,IRMA,9/11/2017 0:00,4,26.8,18,-81.7,0,0,HU,80,942,1
2017,NA,IRMA,9/11/2017 3:00,3,27.4828,18,-81.9063,0,0,HU,72,951,1
2017,NA,IRMA,9/11/2017 6:00,2,28.2,17,-82.2,0,0,HU,65,961,1
2017,NA,IRMA,9/11/2017 9:00,2,28.9073,17,-82.4282,0,0,HU,57,965,0
2017,NA,IRMA,9/11/2017 12:00,1,29.6,17,-82.7,0,0,TS,50,970,0
2017,NA,IRMA,9/11/2017 15:00,0,30.28,16,-83.07,0,0,TS,47,975,0
2017,NA,IRMA,9/11/2017 18:00,0,30.9,16,-83.5,0,0,TS,45,980,0
2017,GM,KATIA,9/5/2017 12:00,8,22.2,2,-97.2,53,53,TD,25,1010,-1
2017,GM,KATIA,9/5/2017 15:00,8,22.315,2,-97.11,68,68,TD,27,1009,-1
2017,GM,KATIA,9/5/2017 18:00,8,22.4,2,-97,82,82,TD,30,1008,-1
2017,GM,KATIA,9/5/2017 21:00,8,22.43,3,-96.8575,91,91,TD,30,1008,-1
2017,GM,KATIA,9/6/2017 0:00,8,22.4,3,-96.7,106,106,TD,30,1008,-1
2017,GM,KATIA,9/6/2017 3:00,8,22.3149,3,-96.5725,106,106,TD,32,1007,-1
2017,GM,KATIA,9/6/2017 6:00,8,22.2,3,-96.4,114,114,TS,35,1006,0
2017,GM,KATIA,9/6/2017 9:00,8,22.1,3,-96.1225,135,135,TS,40,1005,0
2017,GM,KATIA,9/6/2017 12:00,8,22,4,-95.8,161,161,TS,45,1004,0
2017,GM,KATIA,9/6/2017 15:00,9,21.8925,4,-95.4775,188,188,TS,55,998,0
2017,GM,KATIA,9/6/2017 18:00,9,21.8,4,-95.2,218,218,HU,65,992,1
2017,GM,KATIA,9/6/2017 21:00,9,21.7424,4,-95.0276,237,237,HU,67,990,1
2017,GM,KATIA,9/7/2017 0:00,9,21.7,5,-94.9,248,248,HU,70,989,1
2017,GM,KATIA,9/7/2017 3:00,9,21.6425,5,-94.7275,258,258,HU,70,987,1
2017,GM,KATIA,9/7/2017 6:00,9,21.6,5,-94.6,266,266,HU,70,985,1
2017,GM,KATIA,9/7/2017 9:00,9,21.5925,5,-94.5775,266,266,HU,70,983,1
2017,GM,KATIA,9/7/2017 12:00,9,21.6,5,-94.6,266,266,HU,70,982,1
2017,GM,KATIA,9/7/2017 15:00,9,21.6075,5,-94.57,266,266,HU,70,982,1
2017,GM,KATIA,9/7/2017 18:00,9,21.6,5,-94.6,266,251,HU,70,982,1
2017,GM,KATIA,9/7/2017 21:00,9,21.5576,5,-94.7775,251,228,HU,72,982,1
2017,GM,KATIA,9/8/2017 0:00,9,21.5,4,-95,228,220,HU,75,982,1
2017,GM,KATIA,9/8/2017 3:00,9,21.4649,4,-95.1499,220,197,HU,77,979,1
2017,GM,KATIA,9/8/2017 6:00,9,21.4,4,-95.3,197,175,HU,80,977,1
2017,GM,KATIA,9/8/2017 9:00,9,21.2425,4,-95.4851,167,144,HU,82,975,1
2017,GM,KATIA,9/8/2017 12:00,9,21.1,4,-95.7,144,129,HU,85,973,2
2017,GM,KATIA,9/8/2017 15:00,9,21.0999,4,-95.9273,129,106,HU,87,972,2
2017,GM,KATIA,9/8/2017 18:00,9,21.1,3,-96.2,106,76,HU,90,972,2
2017,GM,KATIA,9/8/2017 21:00,10,20.9808,3,-96.5672,68,30,HU,80,980,1
2017,GM,KATIA,9/9/2017 0:00,10,20.8,3,-96.9,30,0,HU,70,988,1
2017,GM,KATIA,9/9/2017 3:00,10,20.6,2,-97.1,0,0,HU,65,990,1
2017,NA,KATIA,9/9/2017 6:00,10,20.3,2,-97.4,0,0,TS,35,1001,0
2017,NA,KATIA,9/9/2017 9:00,10,20.1412,2,-97.5955,0,0,TS,32,1002,-1
2017,NA,KATIA,9/9/2017 12:00,10,20.1,2,-97.7,0, ,TD,30,1004,-1
2017,MM,MAX,9/14/2017 15:00,14,16.4928,0,-99.7001,22,11,HU,75,984,1
2017,MM,MAX,9/14/2017 18:00,14,16.6,0,-99.2,11,0,HU,80,980,1
2017,MM,MAX,9/14/2017 21:00,14,16.6999,1,-98.855,0,0,HU,70,986,1
2017,MM,MAX,9/15/2017 0:00,14,16.8,1,-98.6,0,0,TS,60,992,0
2017,MM,MAX,9/15/2017 3:00,14,16.9001,1,-98.39,0,0,TS,42,998,0
2017,MM,MAX,9/15/2017 6:00,13,17,1,-98.2,0, ,TD,25,1005,-1
2017,NA,NATE,10/6/2017 0:00,15,15.3,15,-84.4,0,0,TS,35,1000,0
2017,NA,NATE,10/6/2017 3:00,15,15.74,15,-84.5799,0,0,TS,37,999,0
2017,CS,NATE,10/6/2017 6:00,14,16.3,15,-84.7,44,44,TS,40,999,0
2017,CS,NATE,10/6/2017 9:00,13,17.055,15,-84.6857,134,134,TS,40,997,0
2017,CS,NATE,10/6/2017 12:00,13,17.9,15,-84.7,223,223,TS,40,996,0
2017,CS,NATE,10/6/2017 15:00,12,18.685,15,-84.8976,277,229,TS,42,995,0
2017,CS,NATE,10/6/2017 18:00,11,19.5,14,-85.2,229,153,TS,45,995,0
2017,CS,NATE,10/6/2017 21:00,10,20.3551,14,-85.5427,147,83,TS,50,992,0
2017,CS,NATE,10/7/2017 0:00,9,21.3,14,-85.9,85,85,TS,55,990,0
2017,GM,NATE,10/7/2017 3:00,8,22.3695,13,-86.1495,126,126,TS,62,988,0
2017,GM,NATE,10/7/2017 6:00,7,23.5,13,-86.5,229,229,HU,70,987,1
2017,GM,NATE,10/7/2017 9:00,6,24.6232,12,-87.1686,346,346,HU,75,986,1
2017,GM,NATE,10/7/2017 12:00,5,25.7,12,-87.9,387,274,HU,80,986,1
2017,GM,NATE,10/7/2017 15:00,4,26.7023,11,-88.4828,263,157,HU,80,983,1
2017,GM,NATE,10/7/2017 18:00,3,27.6,11,-88.9,157,78,HU,80,981,1
2017,GM,NATE,10/7/2017 21:00,2,28.3822,10,-89.1442,66,0,HU,77,982,1
2017,GM,NATE,10/8/2017 0:00,1,29.1,10,-89.2,0,0,HU,75,983,1
2017,GM,NATE,10/8/2017 3:00,1,29.9075,10,-89.1996,9,0,HU,69,983,1
2017,GM,NATE,10/8/2017 5:20,0,30.4,10,-89,0,0,HU,65,984,1
2017,NA,NATE,10/8/2017 6:00,0,30.5,11,-88.9,0,0,TS,60,984,0
2017,MM,RAMON,10/4/2017 15:00,15,15.0077,3,-96.8349,70,70,TS,37,1003,0
2017,MM,RAMON,10/4/2017 18:00,15,15.1,2,-97.3,84, ,TS,35,1004,0
2017,CS,PHILIPPE,10/27/2017 18:00,13,17.5,15,-84.2,186,186,DB,30,1006,-3
2017,CS,PHILIPPE,10/27/2017 21:00,13,17.8326,15,-84.3849,215,215,DB,30,1006,-3
2017,CS,PHILIPPE,10/28/2017 0:00,12,18.2,15,-84.5,258,258,DB,30,1006,-3
2017,CS,PHILIPPE,10/28/2017 3:00,12,18.6274,15,-84.4823,302,300,DB,30,1005,-3
2017,CS,PHILIPPE,10/28/2017 6:00,11,19.1,15,-84.3,300,246,DB,30,1004,-3
2017,CS,PHILIPPE,10/28/2017 9:00,11,19.5775,16,-83.9673,236,162,DB,30,1003,-3
2017,CS,PHILIPPE,10/28/2017 12:00,10,20.1,16,-83.5,162,91,TD,30,1003,-1
2017,CS,PHILIPPE,10/28/2017 15:00,10,20.6721,17,-82.9802,80,35,TD,32,1001,-1
